,NOC,Gold,Silver,Bronze,Total,Year,Past_Gold,Past_Silver,Past_Bronze,Past_Total,Events_Count,Sports_Count,isHoster,Country_Type,Ath_Score,Good_Ath_Ratio
1577,JPN,7.0,7.0,4.0,18.0,1932,2.0,2.0,1.0,5.0,203.0,203.0,0.0,1,23.407152304341032,0.6491228070175439
1578,JPN,6.0,4.0,10.0,20.0,1936,7.0,7.0,4.0,18.0,325.0,325.0,0.0,1,57.50833879572224,0.8133971291866029
1579,JPN,1.0,6.0,2.0,9.0,1952,6.0,4.0,10.0,20.0,133.0,133.0,0.0,1,103.82293395595175,0.7212121212121212
1580,JPN,4.0,10.0,5.0,19.0,1956,1.0,6.0,2.0,9.0,222.0,222.0,0.0,1,474.6940627331924,0.5140845070422535
1581,JPN,4.0,7.0,7.0,18.0,1960,4.0,10.0,5.0,19.0,278.0,278.0,0.0,1,700.9278680852634,0.4248927038626609
1582,JPN,16.0,5.0,8.0,29.0,1964,4.0,7.0,7.0,18.0,456.0,456.0,0.0,1,1108.4948331310343,0.4232081911262799
1583,JPN,11.0,7.0,7.0,25.0,1968,16.0,5.0,8.0,29.0,289.0,289.0,0.0,1,1079.3588169239094,0.5747863247863247
1584,JPN,13.0,8.0,8.0,29.0,1972,11.0,7.0,7.0,25.0,293.0,293.0,0.0,1,1626.5675316323102,0.3470790378006873
1585,JPN,9.0,6.0,10.0,25.0,1976,13.0,8.0,8.0,29.0,328.0,328.0,0.0,1,1476.7067670642136,0.3885135135135135
1586,JPN,10.0,8.0,14.0,32.0,1984,9.0,6.0,10.0,25.0,365.0,365.0,0.0,1,1239.710673342653,0.49240121580547114
1587,JPN,4.0,3.0,7.0,14.0,1988,10.0,8.0,14.0,32.0,412.0,412.0,0.0,1,641.6965953079969,0.4305177111716621
1588,JPN,3.0,8.0,11.0,22.0,1992,4.0,3.0,7.0,14.0,392.0,392.0,0.0,1,731.5863409300251,0.4326241134751773
1589,JPN,3.0,6.0,5.0,14.0,1996,3.0,8.0,11.0,22.0,448.0,448.0,0.0,1,772.8417195124674,0.23057644110275688
1590,JPN,5.0,8.0,5.0,18.0,2000,3.0,6.0,5.0,14.0,363.0,363.0,0.0,1,999.7698413154562,0.2314410480349345
1591,JPN,16.0,9.0,12.0,37.0,2004,5.0,8.0,5.0,18.0,414.0,414.0,0.0,1,886.1170547811278,0.25067385444743934
1592,JPN,9.0,8.0,8.0,25.0,2008,16.0,9.0,12.0,37.0,457.0,457.0,0.0,1,1601.4143831784083,0.22300469483568075
1593,JPN,7.0,14.0,17.0,38.0,2012,9.0,8.0,8.0,25.0,399.0,399.0,0.0,1,1909.0894504411322,0.2567849686847599
1594,JPN,12.0,8.0,21.0,41.0,2016,7.0,14.0,17.0,38.0,436.0,436.0,0.0,1,1820.5660590942932,0.22037914691943128
1595,JPN,27.0,14.0,17.0,58.0,2020,12.0,8.0,21.0,41.0,787.0,787.0,0.0,1,1855.4689430055428,0.2863157894736842
1596,JPN,20.0,12.0,13.0,45.0,2024,27.0,14.0,17.0,58.0,598.0,598.0,0.0,1,2806.820998620234,0.32701421800947866
1597,KAZ,3.0,4.0,4.0,11.0,1996,0.0,0.0,0.0,0.0,142.0,142.0,0.0,0,,
1598,KAZ,3.0,4.0,0.0,7.0,2000,3.0,4.0,4.0,11.0,158.0,158.0,0.0,0,184.13822806225562,0.5113636363636364
1599,KAZ,1.0,4.0,3.0,8.0,2004,3.0,4.0,0.0,7.0,130.0,130.0,0.0,0,160.03021120295233,0.5945945945945946
1600,KAZ,2.0,3.0,4.0,9.0,2008,1.0,4.0,3.0,8.0,146.0,146.0,0.0,0,127.18679707831127,0.5986394557823129
1601,KAZ,3.0,2.0,6.0,11.0,2012,2.0,3.0,4.0,9.0,132.0,132.0,0.0,0,124.08608921007409,0.6451612903225806
1602,KAZ,2.0,5.0,10.0,17.0,2016,3.0,2.0,6.0,11.0,123.0,123.0,0.0,0,142.699678354511,0.41911764705882354
1603,KAZ,0.0,0.0,8.0,8.0,2020,2.0,5.0,10.0,17.0,116.0,116.0,0.0,0,130.92671301390354,0.33088235294117646
1604,KAZ,1.0,3.0,3.0,7.0,2024,0.0,0.0,8.0,8.0,123.0,123.0,0.0,0,121.09990120961179,0.46218487394957986
1605,KEN,0.0,0.0,0.0,0.0,1956,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0,,
1606,KEN,0.0,0.0,0.0,0.0,1960,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0,4.846315992235637,1.0
1607,KEN,0.0,0.0,1.0,1.0,1964,0.0,0.0,0.0,0.0,41.0,41.0,0.0,0,7.1112916904062935,0.9
1608,KEN,3.0,4.0,2.0,9.0,1968,0.0,0.0,1.0,1.0,50.0,50.0,0.0,0,32.335270620792926,0.7380952380952381
1609,KEN,2.0,3.0,4.0,9.0,1972,3.0,4.0,2.0,9.0,69.0,69.0,0.0,0,66.0863250478328,0.52
1610,KEN,1.0,0.0,2.0,3.0,1984,2.0,3.0,4.0,9.0,67.0,67.0,0.0,0,52.40967785338452,0.7285714285714285
1611,KEN,5.0,2.0,2.0,9.0,1988,1.0,0.0,2.0,3.0,88.0,88.0,0.0,0,20.500882523548313,0.8805970149253731
1612,KEN,2.0,4.0,2.0,8.0,1992,5.0,2.0,2.0,9.0,55.0,55.0,0.0,0,44.90687918188321,0.7415730337078652
1613,KEN,1.0,4.0,3.0,8.0,1996,2.0,4.0,2.0,8.0,54.0,54.0,0.0,0,39.27597528417606,0.509090909090909
1614,KEN,2.0,3.0,2.0,7.0,2000,1.0,4.0,3.0,8.0,59.0,59.0,0.0,0,39.95093549364979,0.5818181818181818
1615,KEN,1.0,4.0,2.0,7.0,2004,2.0,3.0,2.0,7.0,46.0,46.0,0.0,0,51.42476621878477,0.6557377049180327
1616,KEN,6.0,4.0,6.0,16.0,2008,1.0,4.0,2.0,7.0,47.0,47.0,0.0,0,59.921082962539245,0.6595744680851063
1617,KEN,2.0,4.0,7.0,13.0,2012,6.0,4.0,6.0,16.0,51.0,51.0,0.0,0,75.88540927261022,0.5106382978723404
1618,KEN,6.0,6.0,1.0,13.0,2016,2.0,4.0,7.0,13.0,80.0,80.0,0.0,0,97.65677572198646,0.37735849056603776
1619,KEN,4.0,4.0,2.0,10.0,2020,6.0,6.0,1.0,13.0,89.0,89.0,0.0,0,106.52000544166602,0.65
1620,KEN,4.0,2.0,5.0,11.0,2024,4.0,4.0,2.0,10.0,77.0,77.0,0.0,0,86.91450180522462,0.6853932584269663
1621,KGZ,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0,,
1622,KGZ,0.0,0.0,1.0,1.0,2000,0.0,0.0,0.0,0.0,71.0,71.0,0.0,0,35.39232464026576,0.5263157894736842
1623,KGZ,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0,88.88580430033612,0.5
1624,KGZ,0.0,1.0,2.0,3.0,2008,0.0,0.0,1.0,1.0,22.0,22.0,0.0,0,17.793282893677144,0.7222222222222222
1625,KGZ,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0,17.78472337653573,0.6666666666666666
1626,KGZ,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0,8.503904892101996,0.5294117647058824
1627,KGZ,0.0,2.0,1.0,3.0,2020,0.0,1.0,2.0,3.0,17.0,17.0,0.0,0,8.11513886480804,0.5789473684210527
1628,KGZ,0.0,2.0,4.0,6.0,2024,0.0,2.0,1.0,3.0,17.0,17.0,0.0,0,21.53700923578594,0.35294117647058826
1629,KIR,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,,
1630,KIR,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.5946058396417924,1.0
1631,KIR,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.9615942039365818,0.5
1632,KIR,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.200166002687522,0.6666666666666666
1633,KIR,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.2271435975018807,0.6666666666666666
1634,KIR,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.755892168420774,1.0
1635,KOR,0.0,0.0,2.0,2.0,1948,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0,,
1636,KOR,0.0,0.0,2.0,2.0,1952,0.0,0.0,2.0,2.0,22.0,22.0,0.0,0,6.2442429827396975,0.9423076923076923
1637,KOR,0.0,1.0,1.0,2.0,1956,0.0,0.0,2.0,2.0,36.0,36.0,0.0,0,4.806511503873245,0.9090909090909091
1638,KOR,0.0,0.0,0.0,0.0,1960,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0,6.119581436449341,0.918918918918919
1639,KOR,0.0,2.0,1.0,3.0,1964,0.0,1.0,1.0,2.0,240.0,240.0,0.0,0,14.103150594443843,0.7142857142857143
1640,KOR,0.0,1.0,1.0,2.0,1968,0.0,2.0,1.0,3.0,66.0,66.0,0.0,0,95.8353955837097,0.7391304347826086
1641,KOR,0.0,1.0,0.0,1.0,1972,0.0,1.0,1.0,2.0,43.0,43.0,0.0,0,35.14913162741892,0.8333333333333334
1642,KOR,1.0,1.0,4.0,6.0,1976,0.0,1.0,0.0,1.0,51.0,51.0,0.0,0,11.58583553007984,0.851063829787234
1643,KOR,6.0,6.0,7.0,19.0,1984,1.0,1.0,4.0,6.0,240.0,240.0,0.0,0,20.723372664148744,0.6296296296296297
1644,KOR,12.0,10.0,11.0,33.0,1988,6.0,6.0,7.0,19.0,551.0,551.0,0.0,0,228.56817311372626,0.49609375
1645,KOR,12.0,5.0,12.0,29.0,1992,12.0,10.0,11.0,33.0,322.0,322.0,0.0,0,469.3160178063447,0.5618556701030928
1646,KOR,7.0,15.0,5.0,27.0,1996,12.0,5.0,12.0,29.0,417.0,417.0,0.0,0,634.2754983517505,0.4630681818181818
1647,KOR,8.0,10.0,10.0,28.0,2000,7.0,15.0,5.0,27.0,359.0,359.0,0.0,0,881.8267775602467,0.4543478260869565
1648,KOR,9.0,12.0,9.0,30.0,2004,8.0,10.0,10.0,28.0,344.0,344.0,0.0,0,839.1912024965127,0.4392059553349876
1649,KOR,13.0,11.0,8.0,32.0,2008,9.0,12.0,9.0,30.0,329.0,329.0,0.0,0,826.1410193495942,0.47745358090185674
1650,KOR,13.0,9.0,9.0,31.0,2012,13.0,11.0,8.0,32.0,312.0,312.0,0.0,0,795.9396544247551,0.4265536723163842
1651,KOR,9.0,3.0,9.0,21.0,2016,13.0,9.0,9.0,31.0,263.0,263.0,0.0,0,636.8105259747241,0.37650602409638556
1652,KOR,6.0,4.0,10.0,20.0,2020,9.0,3.0,9.0,21.0,338.0,338.0,0.0,0,417.8878044375332,0.4151624548736462
1653,KOR,13.0,9.0,10.0,32.0,2024,6.0,4.0,10.0,20.0,248.0,248.0,0.0,0,592.3096820476943,0.4281524926686217
1654,KOS,1.0,0.0,0.0,1.0,2016,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,,
1655,KOS,2.0,0.0,0.0,2.0,2020,1.0,0.0,0.0,1.0,11.0,11.0,0.0,0,9.882742704936575,0.6666666666666666
1656,KOS,0.0,1.0,1.0,2.0,2024,2.0,0.0,0.0,2.0,9.0,9.0,0.0,0,17.309427642139042,0.4166666666666667
1657,KSA,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0,,
1658,KSA,0.0,0.0,0.0,0.0,1976,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0,3.689653452552966,0.8571428571428571
1659,KSA,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0,4.800899600169319,0.95
1660,KSA,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,8.362012691687164,1.0
1661,KSA,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0,5.612520269432203,0.6923076923076923
1662,KSA,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0,8.870480441253688,0.6666666666666666
1663,KSA,0.0,1.0,1.0,2.0,2000,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0,31.57944057730497,0.5833333333333334
1664,KSA,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0,23.42629912098569,0.30434782608695654
1665,KSA,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0,15.268947192162024,0.5
1666,KSA,0.0,0.0,1.0,1.0,2012,0.0,1.0,1.0,2.0,23.0,23.0,0.0,0,23.964660710220084,0.5
1667,KSA,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,27.106622156075307,0.4782608695652174
1668,KSA,0.0,1.0,0.0,1.0,2020,0.0,0.0,1.0,1.0,33.0,33.0,0.0,0,5.0066671342841005,0.45454545454545453
1669,KSA,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,10.59618183254051,0.9393939393939394
1670,KUW,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,,
1671,KUW,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.1898064569365646,1.0
1672,KUW,0.0,0.0,0.0,0.0,1976,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0,0.416809091733904,1.0
1673,KUW,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,67.0,67.0,0.0,0,6.608899017169375,0.9565217391304348
1674,KUW,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0,20.51815226267759,0.7857142857142857
1675,KUW,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0,12.980966267414157,0.6129032258064516
1676,KUW,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,37.0,37.0,0.0,0,16.908146909993672,0.8
1677,KUW,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0,24.240834651709985,0.7560975609756098
1678,KUW,0.0,0.0,1.0,1.0,2000,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0,28.250347737176504,0.7419354838709677
1679,KUW,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,20.700745185746467,0.8
1680,KUW,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,15.35674812582679,0.5
1681,KUW,0.0,0.0,1.0,1.0,2012,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0,5.72628724294831,0.5555555555555556
1682,KUW,0.0,0.0,1.0,1.0,2020,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0,23.584342916498695,0.375
1683,KUW,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,4.380588400569697,0.7272727272727273
1684,LAO,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0,,
1685,LAO,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,2.5433842383603364,1.0
1686,LAO,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,0.4421435713036512,1.0
1687,LAO,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.6111799885563185,1.0
1688,LAO,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.2698148577853485,1.0
1689,LAO,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,0.9385841491495465,1.0
1690,LAO,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.4594499158656529,1.0
1691,LAO,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.288032484097024,1.0
1692,LAO,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,0.9394203634242119,0.6666666666666666
1693,LAO,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.0016371320989497,0.4
1694,LAO,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.8328853280489716,0.25
1695,LAT,0.0,0.0,0.0,0.0,1924,0.0,0.0,0.0,0.0,47.0,47.0,0.0,0,,
1696,LAT,0.0,0.0,0.0,0.0,1928,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0,3.028743859886521,1.0
1697,LAT,0.0,1.0,0.0,1.0,1932,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0,1.7889849586015918,1.0
1698,LAT,0.0,1.0,1.0,2.0,1936,0.0,1.0,0.0,1.0,33.0,33.0,0.0,0,1.6218516457492265,1.0
1699,LAT,0.0,2.0,1.0,3.0,1992,0.0,1.0,1.0,2.0,40.0,40.0,0.0,0,2.887626939925611,1.0
1700,LAT,0.0,1.0,0.0,1.0,1996,0.0,2.0,1.0,3.0,55.0,55.0,0.0,0,32.19167503309926,0.6363636363636364
1701,LAT,1.0,1.0,1.0,3.0,2000,0.0,1.0,0.0,1.0,60.0,60.0,0.0,0,59.74206162409055,0.4915254237288136
1702,LAT,0.0,4.0,0.0,4.0,2004,1.0,1.0,1.0,3.0,45.0,45.0,0.0,0,108.21024255067574,0.3770491803278688
1703,LAT,1.0,1.0,1.0,3.0,2008,0.0,4.0,0.0,4.0,53.0,53.0,0.0,0,105.26348005002644,0.34782608695652173
1704,LAT,1.0,0.0,1.0,2.0,2012,1.0,1.0,1.0,3.0,50.0,50.0,0.0,0,50.11079045077876,0.5925925925925926
1705,LAT,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0,52.79435840280443,0.37254901960784315
1706,LAT,1.0,0.0,1.0,2.0,2020,1.0,0.0,1.0,2.0,38.0,38.0,0.0,0,22.351297627982735,0.3939393939393939
1707,LAT,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0,33.83252187986857,0.3684210526315789
1708,LBI,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,,
1709,LBI,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0,,
1710,LBI,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,,
1711,LBI,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,,
1712,LBI,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,,
1713,LBI,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,,
1714,LBI,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,,
1715,LBI,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,,
1716,LBI,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,,
1717,LBI,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,,
1718,LBI,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,,
1719,LBI,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,,
1720,LBN,0.0,1.0,1.0,2.0,1952,0.0,0.0,0.0,0.0,0.0,,0.0,0,,
1721,LBN,0.0,1.0,0.0,1.0,1972,0.0,1.0,1.0,2.0,0.0,,0.0,0,,
1722,LBN,0.0,0.0,1.0,1.0,1980,0.0,1.0,0.0,1.0,0.0,,0.0,0,,
1723,LBN,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,,
1724,LBN,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,2.6692574877966266,0.75
1725,LBR,0.0,0.0,0.0,0.0,1956,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,,
1726,LBR,0.0,0.0,0.0,0.0,1960,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,14.721349326220007,0.47058823529411764
1727,LBR,0.0,0.0,0.0,0.0,1964,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,9.574301757908199,0.45454545454545453
1728,LBR,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,0.3639521084331918,1.0
1729,LBR,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,0.52101136466738,1.0
1730,LBR,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,3.778695058316223,0.7
1731,LBR,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,4.046651862462259,0.5833333333333334
1732,LBR,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,4.019011172559738,0.5714285714285714
1733,LBR,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,5.1438525768154,0.6
1734,LBR,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.3964038930945282,1.0
1735,LBR,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.5654889004216117,1.0
1736,LBR,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.910953266992952,1.0
1737,LBR,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,4.0958800809058244,0.3333333333333333
1738,LBR,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,5.27188763889548,0.0
1739,LCA,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,,
1740,LCA,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,5.154706669515338,0.6666666666666666
1741,LCA,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,1.603853229700623,0.8
1742,LCA,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0.3964038930945282,1.0
1743,LCA,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.6175413957101688,0.5
1744,LCA,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.9922600650245252,0.75
1745,LCA,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,2.0355939930353344,0.8
1746,LCA,1.0,1.0,0.0,2.0,2024,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,2.382881064500682,0.6
1747,LES,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,,
1748,LES,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,0.4398221816831396,1.0
1749,LES,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.576223744427407,1.0
1750,LES,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,1.1191808123551235,1.0
1751,LES,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,0.8842871426073023,1.0
1752,LES,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,2.188640463493377,1.0
1753,LES,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,3.1063130555004514,0.8181818181818182
1754,LES,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,1.6912669847205495,0.8333333333333334
1755,LES,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,0.5946058396417924,1.0
1756,LES,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,1.3071640800517572,1.0
1757,LES,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,1.9550886781504526,0.5
1758,LES,0.0,0.0,0.0,0.0,2020,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,3.480613256771475,0.6666666666666666
1759,LES,0.0,0.0,0.0,0.0,2024,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.503928112280516,1.0
1760,LIB,0.0,0.0,0.0,0.0,1948,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,,
1761,LIB,0.0,0.0,0.0,0.0,1952,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,0.871046892011121,1.0
1762,LIB,0.0,0.0,0.0,0.0,1960,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0,1.5401802223996344,0.8888888888888888
1763,LIB,0.0,0.0,0.0,0.0,1964,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0,6.616320431788266,0.8888888888888888
1764,LIB,0.0,0.0,0.0,0.0,1968,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0,2.0432087662247707,1.0
1765,LIB,0.0,0.0,0.0,0.0,1972,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0,6.858523224449936,0.5333333333333333
1766,LIB,0.0,0.0,0.0,0.0,1976,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,18.00181381066901,0.3333333333333333
1767,LIB,0.0,0.0,0.0,0.0,1980,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0,0.709922116411926,1.0
1768,LIB,0.0,0.0,0.0,0.0,1984,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0,6.578943060665554,0.7894736842105263
1769,LIB,0.0,0.0,0.0,0.0,1988,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0,12.82891110763129,0.7
1770,LIB,0.0,0.0,0.0,0.0,1992,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0,16.86073523712867,0.5806451612903226
1771,LIB,0.0,0.0,0.0,0.0,1996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,11.286920885761349,0.5555555555555556
1772,LIB,0.0,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,0.1720769112339373,1.0
1773,LIB,0.0,0.0,0.0,0.0,2004,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0,1.495092454950746,1.0
1774,LIB,0.0,0.0,0.0,0.0,2008,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,1.7041265161196955,0.8
1775,LIB,0.0,0.0,0.0,0.0,2012,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0,2.012325229535875,0.8333333333333334
1776,LIB,0.0,0.0,0.0,0.0,2016,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,4.413653818287138,0.5454545454545454
